time,power,generation
43970.58333,30.191,7.4
43970.59375,29.065,7.4
43970.60417,27.624,7
43970.61458,26.125,6.6
43970.625,24.71,6.3
43970.63542,23.154,5.7
43970.64583,21.268,5.4
43970.65625,19.338,4.9
43970.66667,17.436,4.5
43970.67708,15.419,3.9
43970.6875,13.339,3.3
43970.69792,11.122,2.8
43970.70833,8.889,2.3
43970.71875,6.878,1.7
43970.72917,4.99,1.3
43970.73958,3.464,0.9
43970.75,2.38,0.6
43970.76042,1.668,0.4
43970.77083,1.224,0.3
43970.78125,0.813,0.2
43970.79167,0.392,0.1
43970.80208,0.168,0
43970.8125,0.091,0.1
43970.82292,0.02,0
43970.83333,0,0
43970.84375,0,0
43970.85417,0,0
43970.86458,0,0
43970.875,0,0
43970.88542,0,0
43970.89583,0,0
43970.90625,0,0
43970.91667,0,0
43970.92708,0,0
43970.9375,0,0
43970.94792,0,0
43970.95833,0,0
43970.96875,0,0
43970.97917,0,0
43970.98958,0,0
43971,0,0
43971.01042,0,0
43971.02083,0,0
43971.03125,0,0
43971.04167,0,0
43971.05208,0,0
43971.0625,0,0
43971.07292,0,0
43971.08333,0,0
43971.09375,0,0
43971.10417,0,0
43971.11458,0,0
43971.125,0,0
43971.13542,0,0
43971.14583,0,0
43971.15625,0,0
43971.16667,0,0
43971.17708,0,0
43971.1875,0,0
43971.19792,0,0
43971.20833,0.29,0
43971.21875,0.679,0.2
43971.22917,1.268,0.3
43971.23958,1.844,0.5
43971.25,2.079,0.5
43971.26042,2.817,0.7
43971.27083,5.161,1.3
43971.28125,6.428,1.7
43971.29167,7.921,1.9
43971.30208,10.817,2.6
43971.3125,12.976,3.3
43971.32292,15.321,3.9
43971.33333,17.505,4.3
43971.34375,17.719,4.5
43971.35417,20.699,5.2
43971.36458,22.315,5.6
43971.375,23.634,6
43971.38542,25.035,6.4
43971.39583,26.162,6.6
43971.40625,27.585,6.8
43971.41667,28.213,7.2
43971.42708,29.343,7.4
43971.4375,30.217,7.7
43971.44792,30.546,7.7
43971.45833,30.975,7.7
43971.46875,31.397,8
43971.47917,31.565,8
43971.48958,31.754,8
43971.5,32.201,8.2
43971.51042,32.53,8.1
43971.52083,32.516,8.2
43971.53125,31.698,8.1
43971.54167,14.262,2.5
43971.55208,31.082,8
43971.5625,30.361,7.7
43971.57292,26.94,6.7
43971.58333,21.154,5.3
43971.59375,25.231,6.3
43971.60417,25.555,6.7
43971.61458,19.105,4.9
43971.625,21.952,5.5
43971.63542,22.25,5.7
43971.64583,20.134,5.1
43971.65625,17.924,4.6
43971.66667,15.933,4
43971.67708,13.922,3.5
43971.6875,12.374,3.1
43971.69792,9.67,2.5
43971.70833,8.487,2.1
43971.71875,6.933,1.7
43971.72917,6.265,1.6
43971.73958,2.269,0.6
43971.75,2.418,0.6
43971.76042,2.358,0.6
43971.77083,1.53,0.4
43971.78125,0.815,0.2
43971.79167,0.409,0.1
43971.80208,0.165,0
43971.8125,0.087,0.1
43971.82292,0.014,0
43971.83333,0,0
43971.84375,0,0
43971.85417,0,0
43971.86458,0,0
43971.875,0,0
43971.88542,0,0
43971.89583,0,0
43971.90625,0,0
43971.91667,0,0
43971.92708,0,0
43971.9375,0,0
43971.94792,0,0
43971.95833,0,0
43971.96875,0,0
43971.97917,0,0
43971.98958,0,0
43972,0,0
43972.01042,0,0
43972.02083,0,0
43972.03125,0,0
43972.04167,0,0
43972.05208,0,0
43972.0625,0,0
43972.07292,0,0
43972.08333,0,0
43972.09375,0,0
43972.10417,0,0
43972.11458,0,0
43972.125,0,0
43972.13542,0,0
43972.14583,0,0
43972.15625,0,0
43972.16667,0,0
43972.17708,0,0
43972.1875,0,0
43972.19792,0,0
43972.20833,0,0
43972.21875,0.082,0
43972.22917,0.497,0.1
43972.23958,0.921,0.2
43972.25,1.982,0.5
43972.26042,2.519,0.7
43972.27083,3.584,0.9
43972.28125,4.175,1
43972.29167,3.72,1
43972.30208,6.549,1.6
43972.3125,10.711,2.7
43972.32292,10.161,2.6
43972.33333,14.658,3.7
43972.34375,9.226,2.3
43972.35417,17.616,4.5
43972.36458,18.09,4.5
43972.375,15.457,3.9
43972.38542,14.585,3.6
43972.39583,17.984,4.6
43972.40625,21.35,5.6
43972.41667,9.403,2.4
43972.42708,10.234,2.6
43972.4375,11.915,2.9
43972.44792,15.909,4
43972.45833,14.247,3.6
43972.46875,11.237,2.9
43972.47917,9.015,2.3
43972.48958,16.228,3.9
43972.5,16.169,4.1
43972.51042,13.027,3.4
43972.52083,18.029,4.4
43972.53125,5.132,1.3
43972.54167,3.845,0.5
43972.55208,6.667,1.6
43972.5625,21.037,5.5
43972.57292,6.552,1.7
43972.58333,1.868,0.4
43972.59375,1.374,0.4
43972.60417,13.113,3.3
43972.61458,16.744,4.4
43972.625,18.299,4.6
43972.63542,18.668,4.7
43972.64583,16.462,4.1
43972.65625,9.011,2.2
43972.66667,9.808,2.5
43972.67708,9.864,2.5
43972.6875,7.554,1.9
43972.69792,2.139,0.6
43972.70833,0.654,0.1
43972.71875,0.497,0.1
43972.72917,0.373,0.1
43972.73958,1.689,0.5
43972.75,1.174,0.3
43972.76042,0.357,0
43972.77083,0.13,0.1
43972.78125,0.093,0
43972.79167,0.086,0
43972.80208,0.058,0
43972.8125,0.027,0
43972.82292,0,0
43972.83333,0,0
43972.84375,0,0
43972.85417,0,0
43972.86458,0,0
43972.875,0,0
43972.88542,0,0
43972.89583,0,0
43972.90625,0,0
43972.91667,0,0
43972.92708,0,0
43972.9375,0,0
43972.94792,0,0
43972.95833,0,0
43972.96875,0,0
43972.97917,0,0
43972.98958,0,0
43973,0,0
43973.01042,0,0
43973.02083,0,0
43973.03125,0,0
43973.04167,0,0
43973.05208,0,0
43973.0625,0,0
43973.07292,0,0
43973.08333,0,0
43973.09375,0,0
43973.10417,0,0
43973.11458,0,0
43973.125,0,0
43973.13542,0,0
43973.14583,0,0
43973.15625,0,0
43973.16667,0,0
43973.17708,0,0
43973.1875,0,0
43973.19792,0.374,0.1
43973.20833,0.073,0
43973.21875,0.469,0.1
43973.22917,0.827,0.2
43973.23958,1.107,0.2
43973.25,1.501,0.4
43973.26042,2.413,0.6
43973.27083,5.26,1.3
43973.28125,7.05,1.8
43973.29167,9.055,2.3
43973.30208,12.699,3.2
43973.3125,16.083,4.1
43973.32292,19.104,4.7
43973.33333,19.903,5
43973.34375,20.893,5.3
43973.35417,22.855,5.8
43973.36458,24.451,6.2
43973.375,25.568,6.4
43973.38542,27.782,7
43973.39583,28.898,7.3
43973.40625,30.196,7.7
43973.41667,30.863,7.8
43973.42708,31.986,7.9
43973.4375,32.678,5
43973.44792,34.334,8.8
43973.45833,35.116,8.9
43973.46875,35.255,8.9
43973.47917,35.155,8.9
43973.48958,35.55,8.8
43973.5,35.984,9.2
43973.51042,34.971,8.8
43973.52083,32.455,8.4
43973.53125,31.909,8.4
43973.54167,33.789,8.4
43973.55208,32.704,8.3
43973.5625,31.683,8
43973.57292,31.467,8
43973.58333,30.592,7.8
43973.59375,29.27,7.2
43973.60417,28.254,7.2
43973.61458,26.693,6.7
43973.625,25.37,6.5
43973.63542,23.726,6
43973.64583,21.81,5.5
43973.65625,19.812,4.9
43973.66667,17.795,4.5
43973.67708,15.946,4.1
43973.6875,13.599,3.4
43973.69792,9.649,2.5
43973.70833,9.087,2.3
43973.71875,7.415,1.9
43973.72917,5.516,1.4
43973.73958,3.917,1
43973.75,2.852,0.7
43973.76042,2.107,0.5
43973.77083,1.444,0.2
43973.78125,0.923,0.2
43973.79167,0.437,0.2
43973.80208,0.178,0
43973.8125,0.09,0
43973.82292,0.024,0
43973.83333,0,0
43973.84375,0,0
43973.85417,0,0
43973.86458,0,0
43973.875,0,0
43973.88542,0,0
43973.89583,0,0
43973.90625,0,0
43973.91667,0,0
43973.92708,0,0
43973.9375,0,0
43973.94792,0,0
43973.95833,0,0
43973.96875,0,0
43973.97917,0,0
43973.98958,0,0
43974,0,0
43974.01042,0,0
43974.02083,0,0
43974.03125,0,0
43974.04167,0,0
43974.05208,0,0
43974.0625,0,0
43974.07292,0,0
43974.08333,0,0
43974.09375,0,0
43974.10417,0,0
43974.11458,0,0
43974.125,0,0
43974.13542,0,0
43974.14583,0,0
43974.15625,0,0
43974.16667,0,0
43974.17708,0,0
43974.1875,0,0
43974.19792,0,0
43974.20833,0,0
43974.21875,0.314,0
43974.22917,0.741,0.2
43974.23958,0.883,0.2
43974.25,1.308,0.4
43974.26042,1.628,0.4
43974.27083,1.486,0.4
43974.28125,2.083,0.5
43974.29167,2.876,0.7
43974.30208,1.954,0.5
43974.3125,2.542,0.6
43974.32292,2.645,0.7
43974.33333,3.56,0.9
43974.34375,5.128,1.3
43974.35417,4.9,1.3
43974.36458,2.153,0.5
43974.375,2.682,0.7
43974.38542,4.014,1
43974.39583,3.885,1
43974.40625,8.159,2
43974.41667,6.765,1.7
43974.42708,4.501,1.2
43974.4375,3.478,0.8
43974.44792,4.861,1.3
43974.45833,12.647,3.2
43974.46875,22.641,6.2
43974.47917,37.213,9.5
43974.48958,33.267,8.5
43974.5,36.236,9.2
43974.51042,35.87,9.1
43974.52083,35.248,8.9
43974.53125,34.858,8.7
43974.54167,34.276,8.6
43974.55208,33.607,8.6
43974.5625,32.965,8.3
43974.57292,32.431,8.2
43974.58333,31.238,7.8
43974.59375,30.056,7.6
43974.60417,28.802,7.3
43974.61458,21.081,5.3
43974.625,4.173,1.1
43974.63542,2.031,0.5
43974.64583,4.496,1.1
43974.65625,9.256,2.4
43974.66667,8.263,2.1
43974.67708,14.19,2.2
43974.6875,6.301,1.5
43974.69792,4.83,1.2
43974.70833,3.145,0.8
43974.71875,2.284,0.6
43974.72917,2.452,0.6
43974.73958,3.353,0.9
43974.75,3.275,0.8
43974.76042,1.647,0.4
43974.77083,1.246,0.2
43974.78125,0.794,0.2
43974.79167,0.457,0.1
43974.80208,0.217,0.1
43974.8125,0.105,0
43974.82292,0.039,0
43974.83333,0,0
43974.84375,0,0
43974.85417,0,0
43974.86458,0,0
43974.875,0,0
43974.88542,0,0
43974.89583,0,0
43974.90625,0,0
43974.91667,0,0
43974.92708,0,0
43974.9375,0,0
43974.94792,0,0
43974.95833,0,0
43974.96875,0,0
43974.97917,0,0
43974.98958,0,0
43975,0,0
43975.01042,0,0
43975.02083,0,0
43975.03125,0,0
43975.04167,0,0
43975.05208,0,0
43975.0625,0,0
43975.07292,0,0
43975.08333,0,0
43975.09375,0,0
43975.10417,0,0
43975.11458,0,0
43975.125,0,0
43975.13542,0,0
43975.14583,0,0
43975.15625,0,0
43975.16667,0,0
43975.17708,0,0
43975.1875,0,0
43975.19792,0.063,0
43975.20833,0.502,0.1
43975.21875,0.914,0.2
43975.22917,1.277,0.3
43975.23958,1.675,0.5
43975.25,2.367,0.6
43975.26042,3.531,0.9
43975.27083,5.405,1.3
43975.28125,7.663,2
43975.29167,9.605,1.6
43975.30208,12.545,3
43975.3125,14.961,3.8
43975.32292,17.398,4.4
43975.33333,19.696,5
43975.34375,21.658,5.5
43975.35417,23.624,5.9
43975.36458,25.406,6.4
43975.375,27.308,7
43975.38542,28.886,7.3
43975.39583,30.223,7.6
43975.40625,31.594,7.9
43975.41667,32.895,8.3
43975.42708,33.722,8.6
43975.4375,34.489,8.7
43975.44792,35.356,9
43975.45833,35.746,8.8
43975.46875,36.061,9.2
43975.47917,36.774,9.3
43975.48958,37.13,9.4
43975.5,37.025,9.4
43975.51042,36.671,9.3
43975.52083,36.101,9
43975.53125,35.674,9
43975.54167,35.694,9.1
43975.55208,34.988,8.8
43975.5625,34.503,8.8
43975.57292,33.596,8.3
43975.58333,32.411,8.2
43975.59375,31.259,8
43975.60417,29.749,7.5
43975.61458,28.232,7.2
43975.625,26.346,6.5
43975.63542,24.805,6.3
43975.64583,22.917,5.8
43975.65625,20.976,5.3
43975.66667,18.963,4.8
43975.67708,16.167,4.1
43975.6875,14.75,3.7
43975.69792,12.36,3.1
43975.70833,9.928,2.6
43975.71875,8.048,2
43975.72917,5.889,1.5
43975.73958,4.169,1
43975.75,2.945,0.8
43975.76042,2.151,0.5
43975.77083,1.586,0.4
43975.78125,1.196,0.2
43975.79167,0.712,0.2
43975.80208,0.251,0.1
43975.8125,0.124,0
43975.82292,0.052,0
43975.83333,0,0
43975.84375,0,0
43975.85417,0,0
43975.86458,0,0
43975.875,0,0
43975.88542,0,0
43975.89583,0,0
43975.90625,0,0
43975.91667,0,0
43975.92708,0,0
43975.9375,0,0
43975.94792,0,0
43975.95833,0,0
43975.96875,0,0
43975.97917,0,0
43975.98958,0,0
43976,0,0
43976.01042,0,0
43976.02083,0,0
43976.03125,0,0
43976.04167,0,0
43976.05208,0,0
43976.0625,0,0
43976.07292,0,0
43976.08333,0,0
43976.09375,0,0
43976.10417,0,0
43976.11458,0,0
43976.125,0,0
43976.13542,0,0
43976.14583,0,0
43976.15625,0,0
43976.16667,0,0
43976.17708,0,0
43976.1875,0,0
43976.19792,0,0
43976.20833,0.439,0.1
43976.21875,0.865,0.2
43976.22917,1.339,0.3
43976.23958,1.784,0.5
43976.25,2.825,0.7
43976.26042,3.966,1
43976.27083,6.429,1.6
43976.28125,4.921,1.2
43976.29167,4.558,1.2
43976.30208,5.205,1.3
43976.3125,3.93,1
43976.32292,5.584,1.5
43976.33333,14.628,3.6
43976.34375,7.46,1.9
43976.35417,6.893,1.8
43976.36458,7.589,1.9
43976.375,3.691,0.9
43976.38542,4.397,1.1
43976.39583,16.066,3.7
43976.40625,9.324,2.3
43976.41667,14.64,3.7
43976.42708,11.008,2.8
43976.4375,15.68,4.1
43976.44792,15.604,3.8
43976.45833,12.05,3.1
43976.46875,21.863,5.2
43976.47917,15.16,3.9
43976.48958,16.165,3.8
43976.5,26.809,6.1
43976.51042,29.554,7.6
43976.52083,20.047,5.2
43976.53125,18.295,4.6
43976.54167,9.025,2.3
43976.55208,5.107,1.3
43976.5625,1.116,0.2
43976.57292,0.223,0.1
43976.58333,0.581,0.1
43976.59375,4.775,1.2
43976.60417,13.699,3.5
43976.61458,22.923,5.6
43976.625,10.725,2.6
43976.63542,19.079,5
43976.64583,20.599,5.2
43976.65625,19.639,5
43976.66667,12.859,3.2
43976.67708,6.326,1.6
43976.6875,3.96,1
43976.69792,3.539,0.9
43976.70833,2.097,0.6
43976.71875,1.054,0.2
43976.72917,0.288,0.1
43976.73958,0.125,0
43976.75,0.12,0
43976.76042,0.16,0.1
43976.77083,0.139,0
43976.78125,0.105,0.1
43976.79167,0.1,0
43976.80208,0.087,0
43976.8125,0.058,0
43976.82292,0,0
43976.83333,0,0
43976.84375,0,0
43976.85417,0,0
43976.86458,0,0
43976.875,0,0
43976.88542,0,0
43976.89583,0,0
43976.90625,0,0
43976.91667,0,0
43976.92708,0,0
43976.9375,0,0
43976.94792,0,0
43976.95833,0,0
43976.96875,0,0
43976.97917,0,0
43976.98958,0,0
43977,0,0
43977.01042,0,0
43977.02083,0,0
43977.03125,0,0
43977.04167,0,0
43977.05208,0,0
43977.0625,0,0
43977.07292,0,0
43977.08333,0,0
43977.09375,0,0
43977.10417,0,0
43977.11458,0,0
43977.125,0,0
43977.13542,0,0
43977.14583,0,0
43977.15625,0,0
43977.16667,0,0
43977.17708,0,0
43977.1875,0,0
43977.19792,0.03,0
43977.20833,0.359,0.1
43977.21875,0.712,0.1
43977.22917,1.325,0.4
43977.23958,1.772,0.4
43977.25,2.137,0.5
43977.26042,2.634,0.7
43977.27083,3.864,0.7
43977.28125,8.116,2
43977.29167,4.224,1
43977.30208,6.086,1.6
43977.3125,6.63,1.6
43977.32292,9.771,1.8
43977.33333,12.234,2.9
43977.34375,15.531,4.1
43977.35417,20.034,5
43977.36458,25.487,6.5
43977.375,26.356,6.5
43977.38542,28.512,7.2
43977.39583,28.658,7.3
43977.40625,29.281,7.5
43977.41667,31.358,7.9
43977.42708,32.16,8.2
43977.4375,33.125,8.2
43977.44792,33.789,8.6
43977.45833,34.29,8.7
43977.46875,34.459,8.7
43977.47917,35.531,9
43977.48958,36.358,9.1
43977.5,35.555,9
43977.51042,35.53,9
43977.52083,34.906,8.8
43977.53125,35.665,9.1
43977.54167,34.54,8.5
43977.55208,34.4,8.7
43977.5625,33.897,8.6
43977.57292,33.269,8.4
43977.58333,32.008,8.2
43977.59375,29.286,7.4
43977.60417,28.023,6.9
43977.61458,27.344,7
43977.625,26.472,6.7
43977.63542,24.381,6.1
43977.64583,22.427,3.5
43977.65625,20.679,5.1
43977.66667,18.907,4.8
43977.67708,16.962,4.3
43977.6875,14.585,3.7
43977.69792,12.233,3.1
43977.70833,9.512,1.4
43977.71875,7.797,2
43977.72917,5.725,1.4
43977.73958,4.083,1
43977.75,2.775,0.7
43977.76042,1.953,0.5
43977.77083,1.42,0.4
43977.78125,0.997,0.2
43977.79167,0.603,0.2
43977.80208,0.24,0
43977.8125,0.11,0.1
43977.82292,0.05,0
43977.83333,0,0
43977.84375,0,0
43977.85417,0,0
43977.86458,0,0
43977.875,0,0
43977.88542,0,0
43977.89583,0,0
43977.90625,0,0
43977.91667,0,0
43977.92708,0,0
43977.9375,0,0
43977.94792,0,0
43977.95833,0,0
43977.96875,0,0
43977.97917,0,0
43977.98958,0,0
43978,0,0
43978.01042,0,0
43978.02083,0,0
43978.03125,0,0
43978.04167,0,0
43978.05208,0,0
43978.0625,0,0
43978.07292,0,0
43978.08333,0,0
43978.09375,0,0
43978.10417,0,0
43978.11458,0,0
43978.125,0,0
43978.13542,0,0
43978.14583,0,0
43978.15625,0,0
43978.16667,0,0
43978.17708,0,0
43978.1875,0,0
43978.19792,0,0
43978.20833,0,0
43978.21875,0.408,0.1
43978.22917,0.572,0.1
43978.23958,1.002,0.2
43978.25,1.959,0.5
43978.26042,2.86,0.8
43978.27083,5.412,1.3
43978.28125,7.821,2
43978.29167,11.643,2.9
43978.30208,13.627,3.5
43978.3125,14.259,3.6
43978.32292,17.228,4.4
43978.33333,19.573,4.9
43978.34375,21.7,5.5
43978.35417,23.735,6.1
43978.36458,25.665,6.3
43978.375,27.608,7
43978.38542,28.85,7.3
43978.39583,30.116,7.7
43978.40625,31.542,8
43978.41667,32.639,8.1
43978.42708,33.818,8.5
43978.4375,34.656,8.7
43978.44792,35.839,9.1
43978.45833,36.3,9.2
43978.46875,37.508,9.5
43978.47917,37.525,9.3
43978.48958,37.522,9.5
43978.5,37.852,9.6
43978.51042,39.157,9.9
43978.52083,33.437,8.4
43978.53125,23.503,5.9
43978.54167,33.182,8.4
43978.55208,36.082,9
43978.5625,35.419,9
43978.57292,30.067,7.6
43978.58333,30.893,7.8
43978.59375,31.888,8
43978.60417,30.523,7.7
43978.61458,29.182,7.4
43978.625,27.777,4.6
43978.63542,25.312,6
43978.64583,23.349,5.8
43978.65625,21.384,5.4
43978.66667,19.275,4.9
43978.67708,17.112,4.4
43978.6875,14.78,3.7
43978.69792,12.439,3.1
43978.70833,10.143,2.6
43978.71875,7.875,2
43978.72917,5.744,1.4
43978.73958,3.869,1
43978.75,2.466,0.6
43978.76042,1.597,0.4
43978.77083,1.24,0.3
43978.78125,0.897,0.3
43978.79167,0.584,0.1
43978.80208,0.281,0.1
43978.8125,0.113,0
43978.82292,0.051,0
43978.83333,0,0
43978.84375,0,0
43978.85417,0,0
43978.86458,0,0
43978.875,0,0
43978.88542,0,0
43978.89583,0,0
43978.90625,0,0
43978.91667,0,0
43978.92708,0,0
43978.9375,0,0
43978.94792,0,0
43978.95833,0,0
43978.96875,0,0
43978.97917,0,0
43978.98958,0,0
43979,0,0
43979.01042,0,0
43979.02083,0,0
43979.03125,0,0
43979.04167,0,0
43979.05208,0,0
43979.0625,0,0
43979.07292,0,0
43979.08333,0,0
43979.09375,0,0
43979.10417,0,0
43979.11458,0,0
43979.125,0,0
43979.13542,0,0
43979.14583,0,0
43979.15625,0,0
43979.16667,0,0
43979.17708,0,0
43979.1875,0,0
43979.19792,0.12,0
43979.20833,0.563,0.1
43979.21875,0.931,0.3
43979.22917,1.569,0.4
43979.23958,1.924,0.4
43979.25,2.409,0.6
43979.26042,2.684,0.7
43979.27083,5.219,1.4
43979.28125,7.063,1.7
43979.29167,8.639,2.1
43979.30208,10.354,2.8
43979.3125,13.504,3.3
43979.32292,15.831,3.8
43979.33333,19.386,4.7
43979.34375,10.988,2.8
43979.35417,14.715,3.9
43979.36458,21.395,5.7
43979.375,12.793,3.1
43979.38542,10.348,2.7
43979.39583,8.31,2.1
43979.40625,28.346,7
43979.41667,30.554,7.8
43979.42708,30.183,7.8
43979.4375,32.87,5.1
43979.44792,33.435,8.5
43979.45833,34.932,8.6
43979.46875,35.29,9
43979.47917,35.797,9
43979.48958,36.233,9.2
43979.5,36.247,9.2
43979.51042,36.027,9.2
43979.52083,35.838,8.8
43979.53125,35.385,9
43979.54167,34.524,8.8
43979.55208,33.982,8.6
43979.5625,33.198,8.4
43979.57292,32.285,8
43979.58333,31.227,7.9
43979.59375,29.947,7.6
43979.60417,28.598,7.3
43979.61458,26.729,6.7
43979.625,24.809,6.2
43979.63542,23.589,6
43979.64583,21.728,5.5
43979.65625,19.74,5
43979.66667,17.91,4.5
43979.67708,16.092,4
43979.6875,13.89,3.5
43979.69792,11.636,3
43979.70833,9.455,2.4
43979.71875,7.518,1.9
43979.72917,5.596,1.4
43979.73958,3.99,1
43979.75,2.678,0.7
43979.76042,1.789,0.4
43979.77083,1.34,0.4
43979.78125,1.019,0.2
43979.79167,0.597,0.2
43979.80208,0.201,0
43979.8125,0.102,0.1
43979.82292,0.05,0
43979.83333,0,0
43979.84375,0,0
43979.85417,0,0
43979.86458,0,0
43979.875,0,0
43979.88542,0,0
43979.89583,0,0
43979.90625,0,0
43979.91667,0,0
43979.92708,0,0
43979.9375,0,0
43979.94792,0,0
43979.95833,0,0
43979.96875,0,0
43979.97917,0,0
43979.98958,0,0
43980,0,0
43980.01042,0,0
43980.02083,0,0
43980.03125,0,0
43980.04167,0,0
43980.05208,0,0
43980.0625,0,0
43980.07292,0,0
43980.08333,0,0
43980.09375,0,0
43980.10417,0,0
43980.11458,0,0
43980.125,0,0
43980.13542,0,0
43980.14583,0,0
43980.15625,0,0
43980.16667,0,0
43980.17708,0,0
43980.1875,0,0
43980.19792,0.061,0
43980.20833,0.644,0.1
43980.21875,1.282,0.4
43980.22917,1.927,0.4
43980.23958,2.75,0.7
43980.25,3.713,1
43980.26042,5.266,1.3
43980.27083,5.065,1.3
43980.28125,6.998,1.7
43980.29167,4.765,1.3
43980.30208,4.723,1.2
43980.3125,10.093,2.5
43980.32292,15.938,4.1
43980.33333,16.425,4
43980.34375,18.14,4.6
43980.35417,21.18,5.4
43980.36458,23.552,5.9
43980.375,24.607,6.2
43980.38542,25.848,6.6
43980.39583,27.286,6.8
43980.40625,29.349,4.5
43980.41667,23.812,6
43980.42708,20.287,5.1
43980.4375,30.403,7.7
43980.44792,25.892,6.4
43980.45833,31.3,4.9
43980.46875,32.836,8.3
43980.47917,32.863,8.3
43980.48958,32.882,8.4
43980.5,32.989,5.4
43980.51042,33.287,7.8
43980.52083,32.717,8.3
43980.53125,32.114,8.2
43980.54167,31.492,7.9
43980.55208,30.744,7.7
43980.5625,29.731,7.5
43980.57292,29.13,7.4
43980.58333,27.669,7
43980.59375,27.374,6.9
43980.60417,23.942,6.2
43980.61458,23.191,5.9
43980.625,20.543,5.1
43980.63542,21.201,5.4
43980.64583,19.18,4.9
43980.65625,17.801,4.5
43980.66667,15.478,3.9
43980.67708,13.78,3.4
43980.6875,11.888,3
43980.69792,11.103,1
43980.70833,8.384,2.1
43980.71875,6.482,1.6
43980.72917,2.272,0.6
43980.73958,1.17,0.3
43980.75,1.291,0.3
43980.76042,1.076,0.3
43980.77083,1.199,0.3
43980.78125,0.653,0.2
43980.79167,0.229,0
43980.80208,0.113,0
43980.8125,0.082,0.1
43980.82292,0.02,0
43980.83333,0,0
43980.84375,0,0
43980.85417,0,0
43980.86458,0,0
43980.875,0,0
43980.88542,0,0
43980.89583,0,0
43980.90625,0,0
43980.91667,0,0
43980.92708,0,0
43980.9375,0,0
43980.94792,0,0
43980.95833,0,0
43980.96875,0,0
43980.97917,0,0
43980.98958,0,0
43981,0,0
43981.01042,0,0
43981.02083,0,0
43981.03125,0,0
43981.04167,0,0
43981.05208,0,0
43981.0625,0,0
43981.07292,0,0
43981.08333,0,0
43981.09375,0,0
43981.10417,0,0
43981.11458,0,0
43981.125,0,0
43981.13542,0,0
43981.14583,0,0
43981.15625,0,0
43981.16667,0,0
43981.17708,0,0
43981.1875,0,0
43981.19792,0.018,0
43981.20833,0.502,0.1
43981.21875,0.949,0.2
43981.22917,1.498,0.4
43981.23958,2.123,0.5
43981.25,3.029,0.5
43981.26042,3.825,0.9
43981.27083,5.188,1.4
43981.28125,7.254,1.7
43981.29167,7.066,2
43981.30208,12.228,3.1
43981.3125,10.184,2.6
43981.32292,9.731,2.9
43981.33333,16.924,4.2
43981.34375,18.561,4.7
43981.35417,20.105,5.1
43981.36458,21.822,5.5
43981.375,23.52,6
43981.38542,25.08,6.2
43981.39583,24.399,6.2
43981.40625,26.152,6.6
43981.41667,28.747,7.3
43981.42708,28.904,7.4
43981.4375,32.029,7.8
43981.44792,27.491,7
43981.45833,29.878,7.9
43981.46875,28.041,7.2
43981.47917,33.288,8.5
43981.48958,27.373,4.4
43981.5,33.75,7.9
43981.51042,32.912,8.4
43981.52083,32.503,8.3
43981.53125,32.719,8.3
43981.54167,31.183,8
43981.55208,25.954,6.4
43981.5625,24.913,6.4
